Layer Name,OBJECTID,Shape,ObservationURI,WellName,APINo,HeaderURI,OtherID,OtherName,BoreholeName,Label,Operator,LeaseOwner,LeaseNo,SpudDate,EndedDrillingDate,WellType,Status,CommodityOfInterest,StatusDate,Function,Production,Field,County,State,PLSS_Meridians,TWP,RGE,Section_,SectionPart,Parcel,UTM_E,UTM_N,UTMDatumZone,LatDegree,LongDegree,SRS,LocationUncertaintyStatement,DrillerTotalDepth,LengthUnits,WellboreShape,TrueVerticalDepth,ElevationGL,BitDiameterCollar,BitDiameterTD,DiameterUnits,Notes,MaximumRecordedTemperature,MeasuredTemperature,CorrectedTemperature,TemperatureUnits,TimeSinceCirculation,CirculationDuration,MeasurementProcedure,CorrectionType,DepthOfMeasurement,MeasurementDateTime,MeasurementFormation,MeasurementSource,CasingLogger,CasingBottomDepthDriller,CasingPipeDiameter,CasingWeight,CasingWeightUnits,CasingThickness,DrillingFluid,Salinity,MudResistivity,Density,FluidLevel,pH,Viscosity,FluidLoss,InformationSource
BoreholeTemperature (Colorado Borehole Temperatures),41145,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050130000_63_6335_31876/,ROCKET DRLG COMPANY 1 UTE-C,05-083-05013-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05013-0000/,,,,05-083-05013-0000,ROCKET DRLG COMPANY,,,1957-05-23T00:00:00,1957-07-10T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,19W,24,NW SW SW,,,,37.005116,-108.888362,NAD83,Accuracy unknown,6335,ft,,,4890,,,,,,63.33333333,66.45460453,C,,,BHT from logging tool.,Depth-based,6335,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,186,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),42918,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083061350000_53_6220_30899/,DAVIS OIL CO 1 UTE MTN TRIBAL,05-083-06135-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06135-0000/,,,,05-083-06135-0000,DAVIS OIL CO,,,1976-03-16T00:00:00,1976-04-09T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,19W,25,NE SW NW,,,,37.019076,-108.888188,NAD83,Accuracy unknown,6200,ft,,,4875,,,,,,53.88888888,56.96108728,C,6,,BHT from logging tool.,Depth-based,6220,,PENNSYLVANIAN,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,312,8.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),27504,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083051180000_103_9502_61178/,TIDEWATER ASSOC OIL 1 UTE,05-083-05118-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05118-0000/,,,,05-083-05118-0000,TIDEWATER ASSOC OIL,,,1951-07-20T00:00:00,1951-12-08T00:00:00,OilAndGas,Missing,OilAndGas,,,,JOHNSON CANYON,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,14W,15,NE NE,,,,37.113979,-108.392233,NAD83,Accuracy unknown,9501,ft,,,6744,,,,,,103.3333333,107.8060268,C,,,BHT from logging tool.,Depth-based,9502,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,9501,7,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),29368,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050260000_32_2817_7148/,GULF OIL CORP 4 UTE INDIAN,05-083-05026-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05026-0000/,,,,05-083-05026-0000,GULF OIL CORP,,,1960-10-28T00:00:00,1960-11-15T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,,,17,C SE SE,,,,37.0468,-108.40221,NAD83,Accuracy unknown,2800,ft,,,6590,,,,,,32.77777777,34.39784801,C,,,BHT from logging tool.,Depth-based,2817,,UNKNOWN,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,102,5.5,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),32733,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050110000_32_2724_6489/,GULF OIL CORP 3 UTE INDIAN,05-083-05011-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05011-0000/,,,,05-083-05011-0000,GULF OIL CORP,,,1960-10-31T00:00:00,1960-11-15T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,14.5W,19,C NW SW,,,,37.02908,-108.40683,NAD83,Accuracy unknown,2763,ft,,,6527,,,,,,32.22222222,33.8026075,C,,,BHT from logging tool.,Depth-based,2724,,UNKNOWN,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,108,5.5,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),36237,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050120000_36_2838_7331/,AMERADA PETRO CMPNY 1 UTE-TRIBAL,05-083-05012-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05012-0000/,,,,05-083-05012-0000,AMERADA PETRO CMPNY,,,1960-05-25T00:00:00,1960-06-03T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,15W,21,SE SW,,,,37.0036278,-108.474694,NAD83,Accuracy unknown,2839,ft,,,5903,,,,,,36.66666666,38.29569802,C,,,BHT from logging tool.,Depth-based,2838,,DAKOTA,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,214,9.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),38121,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050080000_98_9447_61121/,AMERADA PETRO CMPNY 2 UTE TRIBE-GOVT,05-083-05008-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05008-0000/,,,,05-083-05008-0000,AMERADA PETRO CMPNY,,,1962-07-21T00:00:00,1962-09-10T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,15W,22,SE NW,,,,37.00128,-108.483763,NAD83,Accuracy unknown,9447,ft,,,5847,,,,,,98.88888888,103.3381127,C,,,BHT from logging tool.,Depth-based,9447,,MISSISSIPPIAN,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1004,8.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),52997,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050050000_35_2792_6885/,GULF OIL CORP 2 UTE INDIAN,05-083-05005-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05005-0000/,,,,05-083-05005-0000,GULF OIL CORP,,,1960-10-09T00:00:00,1960-10-31T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,14W,31,SW NE NW,,,,37.04,-108.4,NAD83,Accuracy unknown,2795,ft,,,6543,,,,,,35,36.60940224,C,,,BHT from logging tool.,Depth-based,2792,,MANCOS,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,96,5.5,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),57915,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083053560000_42_3010_8589/,GULF OIL CORP 1 UTE,05-083-05356-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05356-0000/,,,,05-083-05356-0000,GULF OIL CORP,,,1960-09-16T00:00:00,1960-10-08T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,15W,34,SE SE,,,,37.003307,-108.474927,NAD83,Accuracy unknown,3009,ft,,,6550,,,,,,42.22222222,43.92464942,C,,,BHT from logging tool.,Depth-based,3010,,UNKNOWN,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,105,5.5,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),4160,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050740000_54_6254_31139/,ROCKET DRLG COMPANY 1 UTE INDIAN,05-083-05074-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05074-0000/,,,,05-083-05074-0000,ROCKET DRLG COMPANY,,,1957-02-03T00:00:00,1957-03-27T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,19W,1,NE SW NE,,,,37.052227,-108.92508,NAD83,Accuracy unknown,6260,ft,,,4960,,,,,,54.44444444,57.53115132,C,,,BHT from logging tool.,Depth-based,6254,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,2010,9.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),5529,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083060030000_48_6083_29977/,DUNCAN WALTER OIL PR 1-1 UTE,05-083-06003-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06003-0000/,,,,05-083-06003-0000,DUNCAN WALTER OIL PR,,,1967-07-27T00:00:00,1967-08-15T00:00:00,OilAndGas,Missing,OilAndGas,,,,MARBLE WASH,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,2,SE NW,,,,37.2144344,-108.9804154,NAD83,Accuracy unknown,6080,ft,,,5258,,,,,,48.88888888,51.90262664,C,1,,BHT from logging tool.,Depth-based,6083,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,197,10.75,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),7948,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083066150000_58_6320_31727/,RED MOUNTAIN LLC 1-1 MARIANO WASH,05-083-06615-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06615-0000/,,,,05-083-06615-0000,RED MOUNTAIN LLC,,,2005-06-04T00:00:00,2005-12-29T00:00:00,OilAndGas,Missing,OilAndGas,,,,MARIANO WASH,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,20W,3,NW SW SW,,,,37.131787,-108.9767,NAD83,Accuracy unknown,6321,ft,,,4979,,,,,,58.88888888,62.00375928,C,7,,BHT from logging tool.,Depth-based,6320,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,6117,2.875,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),12190,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083064830000_51_6068_29890/,MOBIL OIL CORP F-34X-19G NE CASH,05-083-06483-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06483-0000/,,,,05-083-06483-0000,MOBIL OIL CORP,,,1986-02-27T00:00:00,1986-04-15T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,35N,19W,6,NE NW NW,,,,37.2715253,-108.9795267,NAD83,Accuracy unknown,6062,ft,,,5373,,,,,,51.11111111,54.11844807,C,3.5,,BHT from logging tool.,Depth-based,6068,,SALT,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1870,9.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),12311,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083060660000_64_6380_32249/,CHEROKEE&PITTS 1 UTE INDIAN GOVT,05-083-06066-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06066-0000/,,,,05-083-06066-0000,CHEROKEE&PITTS,,,1973-04-13T00:00:00,1973-05-13T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,19W,6,SW NE NW,,,,37.139231,-108.943706,NAD83,Accuracy unknown,6376,ft,,,5093,,,,,,64.44444444,67.58491804,C,12,,BHT from logging tool.,Depth-based,6380,,AKAH,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,2805,8.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),13789,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083065340000_76_5876_28663/,CELSIUS ENERGY CO 1 EIGER UNIT,05-083-06534-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06534-0000/,,,,05-083-06534-0000,CELSIUS ENERGY CO,,,1991-08-30T00:00:00,1991-09-20T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,35N,19W,7,SW NW SE,,,,37.2593238,-108.9677476,NAD83,Accuracy unknown,5879,ft,,,5257,,,,,,76.66666666,79.59207338,C,3,,BHT from logging tool.,Depth-based,5876,,SALT,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1825,9.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),15550,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050630000_64_7225_42025/,CONTINENTAL OIL CO 1 UTE MTN,05-083-05063-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05063-0000/,,,,05-083-05063-0000,CONTINENTAL OIL CO,,,1954-01-29T00:00:00,1954-04-23T00:00:00,OilAndGas,Missing,OilAndGas,,,,UTE MOUNTAIN,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,19W,8,C SE NE,,,,37.036893,-108.960885,NAD83,Accuracy unknown,7227,ft,,,4919,,,,,,64.44444444,67.94549644,C,,,BHT from logging tool.,Depth-based,7225,,GRANITE,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,3672,9.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),18108,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083054070000_48_6033_29705/,DUNCAN WALTER OIL PR 1-9 UTE,05-083-05407-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05407-0000/,,,,05-083-05407-0000,DUNCAN WALTER OIL PR,,,1966-08-18T00:00:00,1966-09-05T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,34N,19W,10,NE NW,,,,37.2177681,-108.9515467,NAD83,Accuracy unknown,6038,ft,,,5414,,,,,,48.88888888,51.88129064,C,,,BHT from logging tool.,Depth-based,6033,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,175,10.75,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),18268,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083064000000_56_6174_30559/,TRICENTROL RES INC 30-32 UTE MOUNTAIN UTE,05-083-06400-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06400-0000/,,,,05-083-06400-0000,TRICENTROL RES INC,,,1983-12-17T00:00:00,1983-12-31T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,19W,10,SE SW SW,,,,37.1628077,-108.9547472,NAD83,Accuracy unknown,6186,ft,,,5108,,,,,,56.11111111,59.16368039,C,5,,BHT from logging tool.,Depth-based,6174,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,333,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),20016,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083065630000_65_6266_31243/,PETROCORP 1 PRAIRIE DOG,05-083-06563-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06563-0000/,,,,05-083-06563-0000,PETROCORP,,,1994-09-10T00:00:00,1994-09-29T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,11,NE NW NE,,,,37.1485238,-108.9667538,NAD83,Accuracy unknown,6262,ft,,,5033,,,,,,65.55555555,68.64738307,C,,,BHT from logging tool.,Depth-based,6266,,SALT,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1976,9.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),26280,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083051130000_62_6612_34270/,LARUE E B JR 1 UTE-TRIBAL,05-083-05113-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05113-0000/,,,,05-083-05113-0000,LARUE E B JR,,,1957-06-15T00:00:00,1957-08-21T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,19W,15,C NE NE,,,,37.113939,-108.929604,NAD83,Accuracy unknown,6606,ft,,,5251,,,,,,62.22222222,65.46169486,C,,,BHT from logging tool.,Depth-based,6612,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,300,10.75,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),26311,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083064340000_55_6107_30128/,WINTERSHALL O&G CO 24-12 ROADRUNNER,05-083-06434-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06434-0000/,,,,05-083-06434-0000,WINTERSHALL O&G CO,,,1985-05-14T00:00:00,1985-05-29T00:00:00,OilAndGas,Missing,OilAndGas,,,,ROADRUNNER,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,15,SW SW NE,,,,37.1788969,-108.9797449,NAD83,Accuracy unknown,6105,ft,,,5112,,,,,,55.55555555,58.57953459,C,7.5,,BHT from logging tool.,Depth-based,6107,,AKAH,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,336,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),26370,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083054020000_50_6391_32338/,TEXACO INCORPORATED 1 UTE MTN TRIBAL-B,05-083-05402-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05402-0000/,,,,05-083-05402-0000,TEXACO INCORPORATED,,,1966-01-20T00:00:00,1966-03-08T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,19W,15,NW NE,,,,37.102229,-108.942524,NAD83,Accuracy unknown,6390,ft,,,5066,,,,,,50,53.14516752,C,6,,BHT from logging tool.,Depth-based,6391,,AKAH,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,431,10.75,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),27631,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083051030000_57_6536_33579/,ROCKET DRLG COMPANY 1-D UTE,05-083-05103-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05103-0000/,,,,05-083-05103-0000,ROCKET DRLG COMPANY,,,1952-07-12T00:00:00,1957-08-29T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,20W,16,C SW SE,,,,37.110849,-108.966358,NAD83,Accuracy unknown,6536,ft,,,5170,,,,,,57.22222222,60.42926414,C,,,BHT from logging tool.,Depth-based,6536,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,95,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),33628,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050070000_58_6514_33389/,CONTINENTAL OIL CO 5 UTE INDIAN,05-083-05007-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05007-0000/,,,,05-083-05007-0000,CONTINENTAL OIL CO,,,1957-03-11T00:00:00,1957-06-07T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,19W,19,SE NE SW,,,,37.004527,-108.961735,NAD83,Accuracy unknown,6514,ft,,,4818,,,,,,58.33333333,61.53098741,C,,,BHT from logging tool.,Depth-based,6514,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,6082,5.5,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),34814,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050090000_60_7278_43138/,PAN AMERICAN PETROLE 1 UTE MOUNTAIN,05-083-05009-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05009-0000/,,,,05-083-05009-0000,PAN AMERICAN PETROLE,,,1957-06-01T00:00:00,1957-08-28T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,20W,20,SW SE,,,,37.001392,-108.98072,NAD83,Accuracy unknown,7272,ft,,,4865,,,,,,60,63.52366816,C,,,BHT from logging tool.,Depth-based,7278,,GRANITE,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1800,8.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),36914,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083064160000_54_6074_29921/,WINTERSHALL O&G CO 13-13 BOBCAT,05-083-06416-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06416-0000/,,,,05-083-06416-0000,WINTERSHALL O&G CO,,,1984-08-17T00:00:00,1984-10-22T00:00:00,OilAndGas,Missing,OilAndGas,,,,MARBLE WASH,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,21,SE SW SE,,,,37.1914753,-108.9799598,NAD83,Accuracy unknown,6074,ft,,,5151,,,,,,54.44444444,57.45434172,C,8.5,,BHT from logging tool.,Depth-based,6074,,AKAH,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,5956,2.875,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),39608,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083064220000_50_6075_29924/,WINTERSHALL O&G CO 13-24 BOBCAT,05-083-06422-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06422-0000/,,,,05-083-06422-0000,WINTERSHALL O&G CO,,,1984-10-11T00:00:00,1984-10-25T00:00:00,OilAndGas,Missing,OilAndGas,,,,ROADRUNNER,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,23,NE NW NE,,,,37.1880904,-108.9772482,NAD83,Accuracy unknown,6067,ft,,,5145,,,,,,50,53.010324,C,5.5,,BHT from logging tool.,Depth-based,6075,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,334,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),44870,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083065030000_61_6222_30923/,WINTERSHALL O&G CO 1-1 ELK UTE MOUNTAIN,05-083-06503-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06503-0000/,,,,05-083-06503-0000,WINTERSHALL O&G CO,,,1987-09-18T00:00:00,1987-10-04T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,26,NE NW NW,,,,37.1485455,-108.9760942,NAD83,Accuracy unknown,6218,ft,,,4990,,,,,,61.11111111,64.18416295,C,8,,BHT from logging tool.,Depth-based,6222,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,2015,8.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),49689,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050880000_51_6150_30395/,PAN AMERICAN PETROLE 1 PICKETT-G,05-083-05088-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05088-0000/,,,,05-083-05088-0000,PAN AMERICAN PETROLE,,,1962-11-29T00:00:00,1962-12-30T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,29,C SW NE,,,,37.1717978,-108.966836,NAD83,Accuracy unknown,6150,ft,,,5081,,,,,,51.66666666,54.70899466,C,3,,BHT from logging tool.,Depth-based,6150,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,215,10.75,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),51517,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050870000_58_6318_31706/,VAUGHEY & VAUGHEY II 1 UTE MTN TRIBAL-B,05-083-05087-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05087-0000/,,,,05-083-05087-0000,VAUGHEY & VAUGHEY II,,,1957-12-30T00:00:00,1958-02-12T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,19W,30,SW NW,,,,37.1714314,-108.925591,NAD83,Accuracy unknown,6312,ft,,,5298,,,,,,58.88888888,62.00290584,C,,,BHT from logging tool.,Depth-based,6318,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,315,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),58328,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050820000_60_6082_29968/,SINCLAIR OIL & GAS C 2 UTE-2,05-083-05082-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05082-0000/,,,,05-083-05082-0000,SINCLAIR OIL & GAS C,,,1959-03-25T00:00:00,1959-05-08T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33.5N,20W,34,C NW NW,,,,37.1609074,-108.9804023,NAD83,Accuracy unknown,6081,ft,,,4988,,,,,,60,63.01331104,C,,,BHT from logging tool.,Depth-based,6082,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,592,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),58385,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083051570000_57_6425_32611/,TEXAS COMPANY 1 JONES FEDERAL-A,05-083-05157-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05157-0000/,,,,05-083-05157-0000,TEXAS COMPANY,,,1956-12-01T00:00:00,1957-01-25T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,35N,19W,34,NW SE,,,,37.249445,-108.9379764,NAD83,Accuracy unknown,6425,ft,,,5524,,,,,,57.77777777,60.93745377,C,,,BHT from logging tool.,Depth-based,6425,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1556,9.625,,,,,,,,,,,,
